0.01,0.01,0.01,0.01
0.01,0.019022386872384153,0.02,0.029022386872384155
0.01,0.02766812590772346,0.03,0.04766812590772346
0.01,0.036219524058887904,0.04,0.06621952405888791
0.01,0.044429512012075144,0.05,0.08442951201207514
0.01,0.05228939116019727,0.060000000000000005,0.10228939116019728
0.01,0.05977210250989079,0.07,0.1197721025098908
0.01,0.06691697411144162,0.08,0.1369169741114416
0.01,0.07372740773089227,0.09,0.15372740773089227
0.01,0.0802305249749353,0.09999999999999999,0.1702305249749353
0.01,0.08643804420503974,0.10999999999999999,0.18643804420503973
0.01,0.09234691089462774,0.11999999999999998,0.2023469108946277
0.01,0.0979725692154914,0.12999999999999998,0.21797256921549135
0.01,0.10332545366877044,0.13999999999999999,0.23332545366877042
0.01,0.1084234545259972,0.15,0.24842345452599718
0.01,0.11327606363929414,0.16,0.2632760636392941
0.01,0.11789654071107335,0.17,0.27789654071107334
0.01,0.12229759244951922,0.18000000000000002,0.29229759244951925
0.01,0.12648640091458532,0.19000000000000003,0.30648640091458534
0.01,0.13047118758659823,0.20000000000000004,0.32047118758659826
0.01,0.13426175140419347,0.21000000000000005,0.3342617514041935
0.01,0.13786626244175712,0.22000000000000006,0.34786626244175717
0.01,0.14129326608286977,0.23000000000000007,0.3612932660828698
0.01,0.14455175161876158,0.24000000000000007,0.37455175161876164
0.01,0.14763812545256003,0.25000000000000006,0.38763812545256005
0.01,0.09423404160850898,0.26000000000000006,0.344234041608509
0.01,0.09980663532053925,0.2700000000000001,0.3598066353205393
0.01,0.10510874257284508,0.2800000000000001,0.37510874257284516
0.01,0.11015318581706658,0.2900000000000001,0.39015318581706665
0.01,0.06421948083864976,0.3000000000000001,0.35421948083864985
0.01,0.07123430733135122,0.3100000000000001,0.3712343073313513
0.01,0.05005207167314726,0.3200000000000001,0.36005207167314734
0.01,0.05773676078953746,0.3300000000000001,0.37773676078953755
0.01,0.042383457183262585,0.34000000000000014,0.3723834571832627
0.01,0.033706644819876355,0.35000000000000014,0.3737066448198765
0.01,0.028823859929587123,0.36000000000000015,0.3788238599295873
0.01,0.024058020406393824,0.37000000000000016,0.384058020406394
0.01,0.021726949274869616,0.38000000000000017,0.3917269492748698
0.01,0.01,0.3900000000000002,0.3900000000000002
0.01,0.01954295169403965,0.4000000000000002,0.4095429516940398
0.01,0.020884532126441577,0.4100000000000002,0.4208845321264418
0.01,0.01,0.4200000000000002,0.4200000000000002
0.01,0.01,0.4300000000000002,0.4300000000000002
0.01,0.01,0.4400000000000002,0.4400000000000002
0.01,0.01,0.45000000000000023,0.45000000000000023
0.01,0.01,0.46000000000000024,0.46000000000000024
0.01,0.01,0.01,0.01
